Temperature,Growth,Metal_source,Metal_amount,Metal_mmol,Metal_concentration,Chalcogen_source,Chalcogen_amount,Chalcogen_mmol,Chalcogen_concentration,Metal/Se_ratio,Carboxylic_Acid,CA_amount,CA_mmol,Cd/CA_ratio,Amines,Amines_amount,Phosphines,Phosphines_amount,Phosphines_mmol,Chalcogen/Ph_ratio,Solvent I,S_I_amount,Solvent II,S_II_amount,Total_amount,Time_min,Diameter_nm,Diameter from,Citation
20,280,cadmium acetate dihydrate,0.0226,0.086,0.0133,Se powder,0.049,0.62,0.0961,0.14,oleic acid,0.148,0.52,0.1654,dodecylamine,0.32,trioctylphosphine,2.01,5.61,0.11,octadecene,3.9,None,0,6.4496,5,4.1,TEM,Journal of Luminescence 2007 126 1 21 - 26
20,280,cadmium acetate dihydrate,0.0226,0.086,1.72,Se powder,0.049,0.62,12.4,0.14,oleic acid,0.148,0.52,0.1654,aniline,0.41,trioctylphosphine,2.01,5.61,0.01,octadecene,3.9,None,0,6.32,0.05,3.7,TEM,Journal of Luminescence 2007 126 1 21 - 26
20,280,cadmium acetate dihydrate,0.0226,0.086,1.72,Se powder,0.049,0.62,12.4,0.14,oleic acid,0.148,0.52,0.1654,pyridine,0.39,trioctylphosphine,2.01,5.61,0.01,octadecene,3.9,None,0,6.3,0.05,4.1,TEM,Journal of Luminescence 2007 126 1 21 - 26
20,280,cadmium acetate dihydrate,0.0226,0.086,1.72,Se powder,0.049,0.62,12.4,0.14,oleic acid,0.148,0.52,0.1654,2-6-dimethylpyridine,0.37,trioctylphosphine,2.01,5.61,0.01,octadecene,3.9,None,0,6.28,0.05,3.6,TEM,Journal of Luminescence 2007 126 1 21 - 26
20,280,cadmium acetate dihydrate,0.0226,0.086,1.72,Se powder,0.049,0.62,12.4,0.14,oleic acid,0.148,0.52,0.1654,benzylamine,0.39,trioctylphosphine,2.01,5.61,0.01,octadecene,3.9,None,0,6.3,0.05,4,TEM,Journal of Luminescence 2007 126 1 21 - 26
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.928,6.0002,0.13,2.1,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513     
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.928,6.0002,0.42,2.6,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513     
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.928,6.0002,1.88,3.4,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.928,6.0002,3.73,3.7,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.928,6.0002,20.23,4.4,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.928,6.0002,40.82,4.5,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,5.271,None,0,6.0002,0.15,2.9,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,5.271,None,0,6.0002,2.12,3.6,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,5.271,None,0,6.0002,4.55,4.1,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,5.271,None,0,6.0002,12.82,4.4,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,5.271,None,0,6.0002,23.12,4.5,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.02,Se powder,0.019,0.24,0.04,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,5.271,None,0,6.0002,43.17,5.1,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.023,Se powder,0.019,0.24,0.0461,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.1392,5.2114,0.1,2.3,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.023,Se powder,0.019,0.24,0.0461,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.1392,5.2114,0.5,3,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.023,Se powder,0.019,0.24,0.0461,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.1392,5.2114,1.5,3.5,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.023,Se powder,0.019,0.24,0.0461,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.1392,5.2114,3.42,4,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.023,Se powder,0.019,0.24,0.0461,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.1392,5.2114,14.2,4.4,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.023,Se powder,0.019,0.24,0.0461,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.1392,5.2114,26.75,4.5,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0226,Se powder,0.019,0.24,0.0452,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.232,5.3042,0.17,2.2,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0226,Se powder,0.019,0.24,0.0452,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.232,5.3042,0.68,2.8,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0226,Se powder,0.019,0.24,0.0452,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.232,5.3042,2.5,3.6,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0226,Se powder,0.019,0.24,0.0452,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.232,5.3042,8.23,4.3,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0226,Se powder,0.019,0.24,0.0452,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.232,5.3042,24.67,4.6,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0226,Se powder,0.019,0.24,0.0452,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,0.232,5.3042,53.07,4.9,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0153,Se powder,0.019,0.24,0.0306,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,2.7835,7.8557,0.13,1.7,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0153,Se powder,0.019,0.24,0.0306,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,2.7835,7.8557,1.5,2.5,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0153,Se powder,0.019,0.24,0.0306,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,2.7835,7.8557,14.37,3.5,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0153,Se powder,0.019,0.24,0.0306,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,2.7835,7.8557,26.7,3.7,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
300,260,cadmium oxide,0.0154,0.12,0.0153,Se powder,0.019,0.24,0.0306,0.5,oleic acid,0.339,1.2,0.1,None,0,trioctylphosphine,0.3558,0.96,0.3,octadecene,4.343,trioctylphosphine oxide,2.7835,7.8557,42.22,3.9,TEM,J. Phys. Chem. B 2006 110 33 16508 - 16513
220,150,cadmium oxide,0.0256,0.2,0.0333,Se powder,0.0079,0.1,0.0167,2,oleic acid,0.1695,0.6,0.3,None,0,trioctylphosphine,1.9921,5.38,0.02,phenyl ether,3.8049,None,0,6,2,1.78,absorbance spectra,Nanotechnology 2007 18 405603         
220,150,cadmium oxide,0.0256,0.2,0.0333,Se powder,0.0079,0.1,0.0167,2,oleic acid,0.1695,0.6,0.3,None,0,trioctylphosphine,1.9921,5.38,0.02,phenyl ether,3.8049,None,0,6,5,1.78,absorbance spectra,Nanotechnology 2007 18 405603         
220,150,cadmium oxide,0.0256,0.2,0.0333,Se powder,0.0079,0.1,0.0167,2,oleic acid,0.1695,0.6,0.3,None,0,trioctylphosphine,1.9921,5.38,0.02,phenyl ether,3.8049,None,0,6,15,1.78,absorbance spectra,Nanotechnology 2007 18 405603         
220,150,cadmium oxide,0.0256,0.2,0.0333,Se powder,0.0079,0.1,0.0167,2,oleic acid,0.1695,0.6,0.3,None,0,trioctylphosphine,1.9921,5.38,0.02,phenyl ether,3.8049,None,0,6,60,1.78,absorbance spectra,Nanotechnology 2007 18 405603         
