,Injection Temp (Celsius),Growth Temp (Celsius),Metal_amount (g),Metal_mmol (mmol),Metal_concentration (mmol/g),Chalcogen_amount (g),Chalcogen_mmol (mmol),Chalcogen_concentration (mmol/g),Metal/Se_ratio,CA_amount (g),CA_mmol (mmol),Cd/CA_ratio,Amines_amount (g),Amines_mmol (mmol),Phosphines_amount (g),Phosphines_mmol (mmol),Chalcogen/Ph_ratio,S_I_amount (g),S_II_amount (g),Total_amount (g),Time_min (min),x0_cadmium acetate,x0_cadmium acetate dihtdrate,x0_cadmium acetate dihydrate,x0_cadmium oxide,x0_cadmium stearate,x0_dimethylcadmium,x1_None,x1_benzoic acid,x1_dodecylphosphonic acid,x1_ethylphosphonic acid,x1_lauric acid,x1_myrstic acid,x1_oleic acid,x1_stearic acid,x2_2-6-dimethylpyridine,x2_None,x2_aniline,x2_benzylamine,x2_dioctylamine/hexadecylamine,x2_dodecylamine,x2_heptylamine,x2_hexadecylamine,x2_octadecylamine,x2_octylamine,x2_oleylamine,x2_pyridine,x2_trioctylamine,x3_None,x3_diphenylphosphine,x3_tributylphosphine,x3_trioctylphosphine,x3_triphenylphosphine,x4_None,x4_liquid parafin,x4_octadecene,x4_phenyl ether,x4_trioctylphosphine oxide,x5_None,x5_phosphinic acid,x5_trioctylphosphine oxide,Diameter_nm,Absorbance max (nm),PL max (nm)
0,0.7597331544066269,1.1051027856266395,-0.21761576984813696,-0.43748622044284124,-0.39494796945459143,-0.24818986858464856,-0.24377919964648492,-0.16045685747883065,-1.0183153611206794,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.3728414199567631,-0.4161124063127439,-0.18776797223331293,-0.16545491887949929,-0.18337622783758273,-0.1233601317110687,-0.3020874190505117,-0.2662495439255976,-0.22607696941569327,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.41,566,575
1,0.01464699291814959,-0.06254043458693817,-0.5135167343213191,-0.47202717003546446,-0.42142123735530185,-0.42220598658651953,-0.43636053089144344,-0.17915818841843642,-0.9991327542475438,-0.24874871368604648,-0.3055102575219355,-0.3549856706003955,-0.47066889742976514,-0.4981287381152882,-0.3990870028149642,-0.37567094050201966,-0.08434115674200125,-0.2411932929559912,-0.3020874190505117,-0.4125427138356198,-0.2354625402392459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,474,617
2,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.35455552586852923,-0.5733099823848109,-0.5876744340124822,-0.19310382638071552,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,-0.4748862203062087,-0.4519590128650311,-0.315422989298358,-0.5274273536009438,-0.3020874190505117,-0.7186675882394427,-0.2354625402392459,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.99,None,497
3,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.355461523163222,-0.5733099823848109,-0.5876744340124822,-0.19321049565550655,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,-0.4685007104690675,-0.4456016735014468,0.05137357049830496,-0.5274273536009438,-0.3020874190505117,-0.7172405881961098,-0.2354625402392459,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.13,None,510
4,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.355461523163222,-0.5733099823848109,-0.5876744340124822,-0.19321049565550655,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,-0.4685007104690675,-0.4456016735014468,0.05137357049830496,-0.5274273536009438,-0.3020874190505117,-0.7172405881961098,-0.23441969903662893,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.27,None,517
5,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.355461523163222,-0.5733099823848109,-0.5876744340124822,-0.19321049565550655,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,-0.4685007104690675,-0.4456016735014468,0.05137357049830496,-0.5274273536009438,-0.3020874190505117,-0.7172405881961098,-0.23233401663139502,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.53,None,522
6,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.355461523163222,-0.5733099823848109,-0.5876744340124822,-0.19321049565550655,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,-0.4685007104690675,-0.4456016735014468,0.05137357049830496,-0.5274273536009438,-0.3020874190505117,-0.7172405881961098,-0.22607696941569327,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.71,None,532
7,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.355461523163222,-0.5733099823848109,-0.5876744340124822,-0.19321049565550655,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,-0.4685007104690675,-0.4456016735014468,0.05137357049830496,-0.5274273536009438,-0.3020874190505117,-0.7172405881961098,-0.20522014536335406,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.91,None,547
8,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.355461523163222,-0.5733099823848109,-0.5876744340124822,-0.19321049565550655,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,-0.4685007104690675,-0.4456016735014468,0.05137357049830496,-0.5274273536009438,-0.3020874190505117,-0.7172405881961098,-0.17393490928484528,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.02,None,550
9,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.355461523163222,-0.5733099823848109,-0.5876744340124822,-0.19321049565550655,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,-0.4685007104690675,-0.4456016735014468,0.05137357049830496,-0.5274273536009438,-0.3020874190505117,-0.7172405881961098,-0.1426496732063365,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.02,None,549
10,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.355461523163222,-0.5733099823848109,-0.5876744340124822,-0.19321049565550655,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,-0.4685007104690675,-0.4456016735014468,0.05137357049830496,-0.5274273536009438,-0.3020874190505117,-0.7172405881961098,-0.11136443712782775,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.02,None,548
11,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.41154735172874685,-0.5733099823848109,-0.5876744340124822,-0.19981388386993243,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,0.5466115979576169,-0.4011002979563568,-0.26957341953009817,-0.5274273536009438,-0.3020874190505117,-0.4903886460556353,-0.2354625402392459,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.98,None,549
12,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.41154735172874685,-0.5733099823848109,-0.5876744340124822,-0.19981388386993243,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,0.5466115979576169,-0.4011002979563568,-0.26957341953009817,-0.5274273536009438,-0.3020874190505117,-0.4903886460556353,-0.23441969903662893,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.21,None,560
13,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.41154735172874685,-0.5733099823848109,-0.5876744340124822,-0.19981388386993243,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,0.5466115979576169,-0.4011002979563568,-0.26957341953009817,-0.5274273536009438,-0.3020874190505117,-0.4903886460556353,-0.23233401663139502,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.43,None,582
14,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.41154735172874685,-0.5733099823848109,-0.5876744340124822,-0.19981388386993243,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,0.5466115979576169,-0.4011002979563568,-0.26957341953009817,-0.5274273536009438,-0.3020874190505117,-0.4903886460556353,-0.22607696941569327,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.07,None,593
15,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.41154735172874685,-0.5733099823848109,-0.5876744340124822,-0.19981388386993243,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,0.5466115979576169,-0.4011002979563568,-0.26957341953009817,-0.5274273536009438,-0.3020874190505117,-0.4903886460556353,-0.20522014536335406,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.95,None,602
16,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.41154735172874685,-0.5733099823848109,-0.5876744340124822,-0.19981388386993243,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,0.5466115979576169,-0.4011002979563568,-0.26957341953009817,-0.5274273536009438,-0.3020874190505117,-0.4903886460556353,-0.17393490928484528,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.41,None,603
17,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.41154735172874685,-0.5733099823848109,-0.5876744340124822,-0.19981388386993243,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,0.5466115979576169,-0.4011002979563568,-0.26957341953009817,-0.5274273536009438,-0.3020874190505117,-0.4903886460556353,-0.1426496732063365,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.49,None,603
18,0.26300904674764203,0.32667397215092103,-0.3709911031000697,-0.47202717003546446,-0.41154735172874685,-0.5733099823848109,-0.5876744340124822,-0.19981388386993243,0.6601627402786914,-0.4780715876256385,-0.525436684979579,-0.4353063153192402,-0.47066889742976514,-0.4981287381152882,0.5466115979576169,-0.4011002979563568,-0.26957341953009817,-0.5274273536009438,-0.3020874190505117,-0.4903886460556353,-0.11136443712782775,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.55,None,604
19,0.31268145751354054,0.4045168534984929,-0.41488307949692504,-0.3718584162168571,-0.02432221884464471,-0.5382167319211002,-0.5509922756801092,-0.17292441143856782,1.715206118301153,0.20140359441759714,0.12971256734161168,-0.3228574127128576,-0.47066889742976514,-0.4981287381152882,-0.2865366495703891,-0.2646294129514141,-0.28241129893316413,-0.6818111328718388,-0.3020874190505117,-0.7369542344781954,-0.2361508154329731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6,526,556
20,0.31268145751354054,0.4045168534984929,-0.41488307949692504,-0.3718584162168571,-0.02432221884464471,-0.5382167319211002,-0.5509922756801092,-0.17292441143856782,1.715206118301153,0.20140359441759714,0.12971256734161168,-0.3228574127128576,-0.47066889742976514,-0.4981287381152882,-0.2865366495703891,-0.2646294129514141,-0.28241129893316413,-0.6818111328718388,-0.3020874190505117,-0.7369542344781954,-0.2357962494240833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2,559,580
21,0.31268145751354054,0.4045168534984929,-0.41488307949692504,-0.3718584162168571,-0.02432221884464471,-0.5382167319211002,-0.5509922756801092,-0.17292441143856782,1.715206118301153,0.20140359441759714,0.12971256734161168,-0.3228574127128576,-0.47066889742976514,-0.4981287381152882,-0.2865366495703891,-0.2646294129514141,-0.28241129893316413,-0.6818111328718388,-0.3020874190505117,-0.7369542344781954,-0.23508711740630378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6,574,598
22,0.31268145751354054,0.4045168534984929,-0.41488307949692504,-0.3718584162168571,-0.02432221884464471,-0.5382167319211002,-0.5509922756801092,-0.17292441143856782,1.715206118301153,0.20140359441759714,0.12971256734161168,-0.3228574127128576,-0.47066889742976514,-0.4981287381152882,-0.2865366495703891,-0.2646294129514141,-0.28241129893316413,-0.6818111328718388,-0.3020874190505117,-0.7369542344781954,-0.23441969903662893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9,582,601
23,0.362353868279439,0.48235973484606476,0.27555250427383327,0.381134284902329,-0.10374202254677614,0.7379014667592871,0.6962011076205743,-0.11058664163988197,-0.3948806377437703,6.36339415157219,6.075828661288531,-0.3710497995441644,-0.47066889742976514,-0.4981287381152882,0.09705332985499975,0.11935388460907674,-0.08434115674200125,-0.6818111328718388,-0.3020874190505117,0.11924579152151364,-0.2355668243595076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.23,556,562
24,0.362353868279439,0.48235973484606476,0.27555250427383327,0.381134284902329,-0.10374202254677614,0.7379014667592871,0.6962011076205743,-0.11058664163988197,-0.3948806377437703,6.36339415157219,6.075828661288531,-0.3710497995441644,-0.47066889742976514,-0.4981287381152882,0.09705332985499975,0.11935388460907674,-0.08434115674200125,-0.6818111328718388,-0.3020874190505117,0.11924579152151364,-0.23479512186957105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.61,570,577
25,0.362353868279439,0.48235973484606476,0.27555250427383327,0.381134284902329,-0.10374202254677614,0.7379014667592871,0.6962011076205743,-0.11058664163988197,-0.3948806377437703,6.36339415157219,6.075828661288531,-0.3710497995441644,-0.47066889742976514,-0.4981287381152882,0.09705332985499975,0.11935388460907674,-0.08434115674200125,-0.6818111328718388,-0.3020874190505117,0.11924579152151364,-0.23406513302773915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.86,574,588
26,0.362353868279439,0.48235973484606476,0.27555250427383327,0.381134284902329,-0.10374202254677614,0.7379014667592871,0.6962011076205743,-0.11058664163988197,-0.3948806377437703,6.36339415157219,6.075828661288531,-0.3710497995441644,-0.47066889742976514,-0.4981287381152882,0.09705332985499975,0.11935388460907674,-0.08434115674200125,-0.6818111328718388,-0.3020874190505117,0.11924579152151364,-0.22086276340260846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.74,605,624
27,0.561043511343033,0.32667397215092103,-0.5135167343213191,-0.47202717003546446,-0.39494796945459143,-0.5382167319211002,-0.564748085054749,-0.19162574237817356,-0.29896760337809203,-0.36341015065584253,-0.41547347125075723,-0.2586008969377819,-0.47066889742976514,-0.4981287381152882,-0.09359318686540312,-0.07136629629845183,-0.30441909250996,-0.4612229874133345,-0.3020874190505117,-0.5614024305861688,-0.19479173333718447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.7,578,580
28,0.9584227974702209,0.7937312602363521,-0.3409078383786295,-0.2820519472760368,-0.36847470155388096,-0.30619524125193887,-0.3125582465196844,-0.18539196539830502,-0.29896760337809203,-0.09586679772631848,-0.15734929586625984,-0.1140237364438614,4.288637881631784,4.223668649945473,0.7172287456924547,0.7372872707494693,-0.2879132473273631,-0.13285379873080178,-0.3020874190505117,0.4595699025753548,-0.23441969903662893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.7,577,600
29,0.9584227974702209,0.7937312602363521,-0.3409078383786295,-0.2820519472760368,-0.36847470155388096,-0.30619524125193887,-0.3125582465196844,-0.18539196539830502,-0.29896760337809203,-0.09586679772631848,-0.15734929586625984,-0.1140237364438614,4.288637881631784,4.223668649945473,0.7172287456924547,0.7372872707494693,-0.2879132473273631,-0.13285379873080178,-0.3020874190505117,0.4595699025753548,-0.2351288310544085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.9,543,577
